create database test;
use database test;
create table test(id int, num float, num2 float unique, name char(10));
insert into test values(84393,222358.5427026,13254.0687785,horeddy);
insert into test values(84394,140110.6487385,12255.3992737,sq);
insert into test values(84395,94060.6784962,-11781.2881091,ukjpfo);
insert into test values(84396,140316.7733290,-13536.5954442,f);
insert into test values(84397,213444.7489987,25884.9461342,phus);
insert into test values(84398,208032.5517166,-5928.6940113,rbzkzrz);
insert into test values(84399,80191.1776502,8713.1309241,cdn);
insert into test values(84400,292546.3806392,27704.2519739,mxsoac);
insert into test values(84401,51779.6184699,-15281.2032105,p);
insert into test values(84402,14742.9310030,-2677.5559476,zudzc);
insert into test values(84403,7568.4560486,-29035.6606222,jwqjcxjh);
insert into test values(84404,236932.4151533,8833.0762599,mqv);
insert into test values(84405,99649.5487565,-14666.4535946,wsbuei);
insert into test values(84406,13873.8299456,-30562.3664379,hm);
insert into test values(84407,163148.1897467,-270.0494900,jptyx);
insert into test values(84408,-3864.9714675,-32526.2415352,tjyqyllz);
insert into test values(84409,134877.9081092,10513.5255749,ede);
insert into test values(84410,123186.5742842,-17973.3521159,gfrtzwg);
insert into test values(84411,222195.4075658,6168.0606221,rz);
insert into test values(84412,52742.8516681,3696.7575625,bbcwb);
insert into test values(84413,50986.1860500,5698.7028910,lwhpcsmj);
insert into test values(84414,85697.2635886,8862.1875253,oyui);
insert into test values(84415,175150.3621122,4552.3095970,ysasvdq);
insert into test values(84416,105425.8424299,2749.4341758,ju);
insert into test values(84417,119610.6843912,-9788.0130908,lokdxn);
insert into test values(84418,191378.0614113,-7020.8303808,v);
insert into test values(84419,200364.7858653,2937.9777456,gldh);
insert into test values(84420,227146.5717430,27081.9864170,ifizzrr);
insert into test values(84421,225735.4007957,-4322.4369198,thw);
insert into test values(84422,-6990.9745436,-10452.2039896,dbbcsu);
insert into test values(84423,102840.4978267,-8765.5654981,f);
insert into test values(84424,56244.0549446,-1424.7226355,qxln);
insert into test values(84425,-16245.4525801,-27697.3601682,aazyuxtg);
insert into test values(84426,123680.1377761,-2642.0763486,due);
insert into test values(84427,125199.5446582,-12673.1775799,nwjjwi);
insert into test values(84428,14314.0306898,-10508.3738123,y);
insert into test values(84429,168474.8741464,-2617.7799046,ascmx);
insert into test values(84430,-27675.0495027,-31182.2821676,kmhfyldq);
insert into test values(84431,21626.9287081,-960.0941357,vhn);
insert into test values(84432,142272.2286496,15033.8183083,xjsiswy);
insert into test values(84433,187511.8807231,-3337.7616184,id);
insert into test values(84434,58068.9756279,1348.9424814,sfllt);
insert into test values(84435,-39114.6014111,-34669.6051510,uzqeusei);
insert into test values(84436,72658.4677102,-14079.6788253,fcdw);
insert into test values(84437,127952.3830170,-4148.1807610,pwjpvdi);
insert into test values(84438,70732.5539731,-6757.5554244,sy);
insert into test values(84439,206474.6063106,3756.9880938,cstsp);
insert into test values(84440,242427.5106031,-507.5424088,m);
insert into test values(84441,253619.9967416,21705.0538090,pomv);
insert into test values(84442,179919.6153624,18377.9078599,zrrorrj);
insert into test values(84443,279060.9509499,29974.2840591,kl);
insert into test values(84444,18554.2438151,-8457.5281463,mfkrsu);
insert into test values(84445,153899.7665948,-2251.0860659,w);
insert into test values(84446,43209.5246037,-24366.0294987,hbuc);
insert into test values(84447,165600.6690510,-803.9832037,jdanmxl);
insert into test values(84448,10431.9092714,-14114.8668254,uyn);
insert into test values(84449,150749.5880245,-10679.8887615,easyoi);
insert into test values(84450,65372.0920815,-3994.5568752,g);
insert into test values(84451,173801.5688102,-4965.5089327,rwdbp);
insert into test values(84452,273591.7238172,10305.8172245,bqqtqlup);
insert into test values(84453,233485.7466017,27715.5153168,esw);
insert into test values(84454,24143.0795994,-11342.8166898,onbxso);
insert into test values(84455,152818.6128645,-12844.7830919,yh);
insert into test values(84456,63395.6173024,-998.8057412,bjuil);
insert into test values(84457,262149.5002173,6819.0832053,ldzsmswh);
insert into test values(84458,65121.5233736,-12314.8705220,wfe);
insert into test values(84459,80744.8221213,-12849.8298388,yzrdnca);
insert into test values(84460,36049.9191054,-16263.1398150,jc);
insert into test values(84461,211801.2668564,1409.2554531,twchp);
insert into test values(84462,250715.2000679,3332.3048766,vyhzpggr);
insert into test values(84463,240583.0340292,-1236.6049494,gsvk);
insert into test values(84464,132719.1286972,9677.1065235,quacjjb);
insert into test values(84465,244373.8752321,20468.0202944,to);
insert into test values(84466,44103.6552334,-6464.6160578,djlgku);
insert into test values(84467,204959.1967653,4263.4293730,n);
insert into test values(84468,96452.4575116,-5600.5870370,qfdr);
insert into test values(84469,118402.8415663,-9504.4518268,ahjbnxd);
insert into test values(84470,222269.6250022,14557.6424605,lbw);
insert into test values(84471,176299.6606156,-8686.5924101,nebmoi);
insert into test values(84472,116431.4533818,2519.8991624,x);
insert into test values(84473,277430.3757856,30187.2232369,iamq);
insert into test values(84474,249777.1433360,11646.9980200,kuziilmo);
insert into test values(84475,53925.2398216,-25470.2636578,vwe);
insert into test values(84476,49692.5778899,-9349.7946110,fqklko);
insert into test values(84477,27893.8093455,775.3817390,p);
insert into test values(84478,68722.3445546,-3346.5411521,sncwl);
insert into test values(84479,238332.8617946,8158.9871721,chihmrog);
insert into test values(84480,276960.6313083,16358.6068551,njn);
insert into test values(84481,33547.8415384,-21550.0437059,pdssfck);
insert into test values(84482,1368.4434596,-25761.6868778,zf);
insert into test values(84483,217127.9421100,-938.4753113,kalvh);
insert into test values(84484,226898.5391277,4672.2064371,mcqohgyq);
insert into test values(84485,-31225.1600592,-22615.2107396,xwey);
insert into test values(84486,85510.5875880,975.3322940,hyjrjjt);
insert into test values(84487,209689.5069862,10962.0925847,ks);
insert into test values(84488,106729.9652385,3028.1371837,umuuk);
insert into test values(84489,256018.7085417,10777.9613469,e);
insert into test values(84490,149707.7812490,13166.4765634,hjmf);
insert into test values(84491,71195.4335577,-18206.0717149,rlryfxv);
insert into test values(84492,92910.7887991,7542.3458291,cf);
insert into test values(84493,201849.7520705,-6693.2912952,ehkbgi);
insert into test values(84494,167483.1931460,9034.4778433,o);
insert into test values(84495,264387.3570012,7243.7931953,zeve);
insert into test values(84496,225960.6038381,12986.9146118,byaxiden);
insert into test values(84497,265765.4047614,3204.3368975,man);
insert into test values(84498,75242.4547327,-7356.5811545,wutaco);
insert into test values(84499,78956.9630644,7291.1643720,y);
insert into test values(84500,74049.0884176,-5694.2727526,jqlld);
insert into test values(84501,214528.2017355,9501.3943106,tlrwergf);
insert into test values(84502,163710.1961389,4884.6910890,wnw);
insert into test values(84503,273743.2911678,32131.8267721,ghbhfc);
insert into test values(84504,-33319.1594495,-35275.6285373,qj);
insert into test values(84505,222454.6266767,-3286.2048701,tdukh);
insert into test values(84506,203083.9180584,6013.3839032,dgzcayqp);
insert into test values(84507,61649.3471043,6564.4263574,oaf);
insert into test values(84508,38313.0684429,-7724.9782574,qcsgbjl);
insert into test values(84509,174995.8679190,1455.0226145,aw);
insert into test values(84510,112058.6122048,681.6696286,lqcrc);
insert into test values(84511,191639.6808414,2525.3795475,nsibdmrh);
insert into test values(84512,136670.7556132,-9775.1857309,ynvu);
insert into test values(84513,23998.6842562,-26906.1550225,ipanfxn);
insert into test values(84514,58226.3239428,-1963.5364671,kj);
insert into test values(84515,227399.8561222,-4699.9870112,vllqyi);
insert into test values(84516,218542.9443217,15549.0351636,f);
insert into test values(84517,-7445.0598716,-14138.8232844,ihet);
insert into test values(84518,75961.0016969,-4380.9358616,scjladw);
insert into test values(84519,152513.2784917,-8270.8077559,dew);
insert into test values(84520,100792.4684376,-5363.3161519,fycpco);
insert into test values(84521,130018.8800543,13805.9533809,p);
insert into test values(84522,107223.3799778,-20060.3935272,auma);
insert into test values(84523,190711.6748622,10841.3140630,coakwrye);
insert into test values(84524,50458.2040126,-6590.3278383,nrf);
insert into test values(84525,299287.4849345,34124.4035844,xlkvxc);
insert into test values(84526,-24805.3702720,-29647.3765848,z);
insert into test values(84527,294192.6864169,36089.5245461,khdzz);
insert into test values(84528,179267.3106841,7353.2944344,ujirayio);
insert into test values(84529,207194.4513400,-6471.0662134,xdn);
insert into test values(84530,-8890.1537557,-16427.5230465,hgtubid);
insert into test values(84531,140312.4550359,-8050.7797512,ra);
insert into test values(84532,117375.3693585,-1667.2889052,uulfv);
insert into test values(84533,167834.9720886,3867.7834176,ewrqvmjg);
insert into test values(84534,189924.8236540,8991.7391560,pqej);
insert into test values(84535,-23205.1815747,-35608.2410804,rsjbxxf);
insert into test values(84536,23543.8866782,-11468.9794742,bn);
insert into test values(84537,-59239.1088776,-39400.3799715,mpuey);
insert into test values(84538,269602.7597424,22063.6057021,w);
insert into test values(84539,45806.8983151,4629.4230320,zlnh);
insert into test values(84540,28763.9877521,-13081.1120734,jfsasdo);
insert into test values(84541,231872.0473090,25262.5547522,ti);
insert into test values(84542,126342.5434771,-3370.0299484,wckduo);
insert into test values(84543,181081.4033004,20320.8453137,g);
insert into test values(84544,160476.9441558,-1293.5413002,ryvo);
insert into test values(84545,166897.3874061,12182.5350440,tsahwrqv);
insert into test values(84546,262300.3145444,22084.5007528,duo);
insert into test values(84547,-259.6139841,-4070.3432710,optkxc);
insert into test values(84548,26248.2000664,-23132.7845310,q);
insert into test values(84549,299405.4549060,33727.7268627,blmnr);
insert into test values(84550,155452.8207689,8694.4914755,lnrgsxan);
insert into test values(84551,93944.6963856,-17944.8647685,ohw);
insert into test values(84552,131931.3870726,-6255.1961173,yjcjti);
insert into test values(84553,105619.3442238,-17557.7705264,ie);
insert into test values(84554,122702.0704502,-4015.0190189,lyuuv);
insert into test values(84555,144018.3566820,5207.6962681,vaafvmbx);
insert into test values(84556,-8106.1253744,-16265.3323364,guf);
insert into test values(84557,-3097.7380230,-2477.6660255,iwsqpxx);
insert into test values(84558,-11145.5297409,-20976.8593614,sq);
insert into test values(84559,12304.0081359,-47.7334696,dtdtq);
insert into test values(84560,132576.1054518,1720.9632340,fnimrslp);
insert into test values(84561,32759.4542013,-18313.4453684,qpvw);
insert into test values(84562,-18437.3733712,-21782.9312056,ajbpsdg);
insert into test values(84563,197174.1908078,15754.9620637,cl);
insert into test values(84564,151892.6493426,-1376.7331879,nftamo);
insert into test values(84565,232144.6735316,26835.8390401,x);
insert into test values(84566,213731.9573824,17473.5053066,aced);
insert into test values(84567,33529.1079629,743.9278640,kwjwori);
insert into test values(84568,149047.5971109,10609.2841182,uyx);
insert into test values(84569,25287.3536396,-2038.5065886,xsczqc);
insert into test values(84570,77308.5259475,-16617.3709113,h);
insert into test values(84571,3313.4543617,-28595.7906056,spnc);
insert into test values(84572,131636.6377827,10034.4595152,urausxrm);
insert into test values(84573,-19302.0802864,-29420.0012119,elf);
insert into test values(84574,157481.4739399,-4261.9006866,pnlyli);
insert into test values(84575,-11214.1930660,-18361.3387884,r);
insert into test values(84576,128028.7814528,-6362.7476008,ccdjn);
insert into test values(84577,120203.8805920,6548.9002274,meitnmtw);
insert into test values(84578,203728.5672816,12408.9999265,oyo);
insert into test values(84579,273768.2805668,28846.9909596,zatepxp);
insert into test values(84580,-45760.0148241,-30472.4615799,ju);
insert into test values(84581,17632.9773687,-2394.4023935,mwmii);
insert into test values(84582,108759.4732140,3060.8806703,wrrajsdo);
insert into test values(84583,86012.2533452,453.1543329,htet);
insert into test values(84584,259448.6179635,9665.0086441,jnkdkdy);
insert into test values(84585,162489.8853201,6249.0461616,tp);
insert into test values(84586,166036.3374810,11.9566890,ejuom);
insert into test values(84587,283210.9906802,33352.2364407,g);
insert into test values(84588,200695.2261578,-5468.1239604,rgns);
insert into test values(84589,311416.0412819,32191.1369920,baskgra);
insert into test values(84590,45720.6144700,2830.5633891,dc);
insert into test values(84591,50837.3540232,-45.4082901,owlniu);
insert into test values(84592,128367.5627403,-10102.9393180,y);
insert into test values(84593,56564.9346559,-9832.0059997,bsvq);
insert into test values(84594,107825.2735286,11376.0508057,lvbjkxjl);
insert into test values(84595,192531.2701758,-746.5474114,vpo);
insert into test values(84596,183031.5804517,-2268.5993965,yrtmli);
insert into test values(84597,39840.3786568,-11846.2644519,i);
insert into test values(84598,133355.4963649,-8710.4754291,tfmxf);
insert into test values(84599,96387.9663021,7888.9103680,vhrqfmlv);
insert into test values(84600,90478.0398363,935.1092261,fcx);
insert into test values(84601,56424.1959682,-2931.8607867,qectho);
insert into test values(84602,244575.8527951,161.8624896,ay);
insert into test values(84603,22959.8484492,-4742.2393913,davwi);
insert into test values(84604,84945.0049640,4402.0976186,nuapjsnn);
insert into test values(84605,247224.4314134,1055.7035109,xwf);
insert into test values(84606,212240.6416576,963.2711434,artsddq);
insert into test values(84607,127806.3050852,-3256.7742963,kt);
insert into test values(84608,171363.0200464,-2335.7738863,vndde);
insert into test values(84609,9162.8673836,-282.9587344,x);
insert into test values(84610,253949.4361768,13298.8285281,hjwg);
insert into test values(84611,264216.0809283,23490.3866248,sebzgrs);
insert into test values(84612,11030.0780624,-6674.4219651,ug);
insert into test values(84613,76387.5240824,1947.8439179,fauciu);
insert into test values(84614,179426.8515265,-3588.4473212,p);
insert into test values(84615,109819.5609985,8934.9226241,swef);
insert into test values(84616,249898.8908536,4308.7098189,cykycxb);
insert into test values(84617,79291.3565123,-12219.1145713,mtx);
insert into test values(84618,208581.6988703,-275.2944644,pvcjdi);
insert into test values(84619,90899.1677760,-5331.9529853,z);
insert into test values(84620,224489.5713038,3011.0403838,kjnm);
insert into test values(84621,6285.2949748,-32476.6682731,mlaffmdu);
insert into test values(84622,302319.6577946,29608.9365975,wfg);
insert into test values(84623,81976.2840636,-937.3381493,hilizo);
insert into test values(84624,2363.8897741,-7072.3305149,j);
insert into test values(84625,28286.6422861,-7090.0363716,ueela);
insert into test values(84626,61130.0330645,5742.2494515,eyjdbsfm);
insert into test values(84627,133972.3684850,-10419.4270675,gao);
insert into test values(84628,165042.7360634,-7737.2177235,rubhddi);
insert into test values(84629,93113.1694170,-12763.7623985,bx);
insert into test values(84630,176689.7132714,-4683.5030323,ermse);
insert into test values(84631,49693.9916241,2255.2919795,olrcxgow);
insert into test values(84632,307194.9723367,32063.6904185,ynfv);
insert into test values(84633,217017.1874116,14789.7705069,bhknyjk);
insert into test values(84634,-23606.5589675,-16175.7918613,lj);
insert into test values(84635,66283.7618423,-716.8057637,wevra);
insert into test values(84636,230486.2579272,2926.0690228,y);
insert into test values(84637,96783.1241039,-14006.6610671,ianc);
insert into test values(84638,202691.0060654,-4393.0156324,tctmcxt);
insert into test values(84639,184673.8830222,20549.6854851,vw);
insert into test values(84640,234131.8246716,1718.0128402,gylxvi);
insert into test values(84641,141958.5049352,1182.5275849,q);
insert into test values(84642,277744.4119106,21778.0726576,snwb);
insert into test values(84643,-17528.8756283,-31138.6248450,dpbtydvt);
insert into test values(84644,189067.2076347,18133.7438164,njo);
insert into test values(84645,107526.4130494,1055.9457943,qluwzo);
insert into test values(84646,53420.8297490,-562.1495508,a);
insert into test values(84647,33613.3970086,-9437.8121867,limza);
insert into test values(84648,-28968.8499947,-34624.8573904,ncsstsxl);
insert into test values(84649,20721.8095560,-21893.9981542,xex);
insert into test values(84650,239720.6280502,-1167.1559383,iycvvd);
insert into test values(84651,58430.2898693,-22269.4492747,ka);
insert into test values(84652,182018.4355242,-7029.9584910,vvvgw);
insert into test values(84653,-40399.6268096,-38111.1046557,fpazxggv);
insert into test values(84654,243757.1967864,19934.5796099,hrg);
insert into test values(84655,169808.8747232,6087.9957004,sltcyjc);
insert into test values(84656,266753.5079896,14461.7225068,cn);
insert into test values(84657,71610.4806667,-3064.5412110,fhefs);
insert into test values(84658,-43510.1426504,-30704.0676665,p);
insert into test values(84659,150036.8827056,4760.2094467,zewq);
insert into test values(84660,155493.1802454,-13093.4931459,cgcbuxd);
insert into test values(84661,149984.3782141,11043.1291654,ma);
insert into test values(84662,259681.9550875,3711.3217443,xcumvi);
insert into test values(84663,193010.1278150,7697.0993782,h);
insert into test values(84664,5906.6717610,397.8367456,jrfp);
insert into test values(84665,207457.2578034,9432.2123237,utkiqdn);
insert into test values(84666,75816.2823158,6659.8215461,enx);
insert into test values(84667,133076.5636200,3049.2435341,hpdlro);
insert into test values(84668,104482.5728092,5953.5992340,r);
insert into test values(84669,120577.2211436,-5527.5424720,blno);
insert into test values(84670,-50925.9234650,-33055.1521293,egbhtspc);
insert into test values(84671,232561.3329032,6780.2313953,oig);
insert into test values(84672,-59729.6565468,-39311.6032222,zclsvd);
insert into test values(84673,90031.8427074,9932.5314285,be);
insert into test values(84674,187335.2171549,-9378.9115188,lyevo);
insert into test values(84675,260864.1573986,3376.5135552,wsjopyyt);
insert into test values(84676,130506.4708444,8460.6385561,yvp);
insert into test values(84677,122610.8317244,-2612.5009409,jpcrqju);
insert into test values(84678,232059.8714844,4954.6490030,tr);
insert into test values(84679,76937.2199056,-5412.2725832,wlmus);
insert into test values(84680,249421.9812375,-110.2144422,gnsmtmad);
insert into test values(84681,203302.3002615,23528.5390524,qiff);
insert into test values(84682,174584.0586573,19914.3263055,tkkqmxv);
insert into test values(84683,115290.2931066,1536.0147185,de);
insert into test values(84684,225342.7728922,-3004.1983887,ogvbn);
insert into test values(84685,244069.7361507,14211.6421688,q);
insert into test values(84686,-7125.4866950,-22546.3272374,auoe);
insert into test values(84687,160259.1356792,731.6974376,lxtwqdf);
insert into test values(84688,-1470.3921171,-1887.4295511,nr);
insert into test values(84689,158626.7210381,5042.5478716,ytmajo);
insert into test values(84690,155542.6154844,12468.1750857,i);
insert into test values(84691,173831.9454496,13239.4585722,kpwl);
insert into test values(84692,248481.8127541,8203.1949018,vjkvlshb);
insert into test values(84693,119309.1257390,-4694.9103730,fmp);
insert into test values(84694,-34262.0705541,-37328.6087991,igugnc);
insert into test values(84695,717.3691838,-30970.9222997,s);
insert into test values(84696,258963.1338686,29983.2114306,ccnko);
insert into test values(84697,237049.5180716,4717.6874494,fwscpyqs);
insert into test values(84698,17254.1983748,-3014.0491493,pyx);
insert into test values(84699,164213.4447446,2156.0981046,atdfij);
insert into test values(84700,197376.3734450,-4551.1704326,cv);
insert into test values(84701,82263.9608597,-7760.0024916,mpvjk);
insert into test values(84702,225605.3065488,1229.6854663,xrbblmsc);
insert into test values(84703,173990.3108785,-2895.1763497,zlg);
insert into test values(84704,127378.3339165,11212.8795273,kntemxn);
insert into test values(84705,80606.9715755,-7969.7531694,ui);
insert into test values(84706,297052.9613005,36368.0891670,xkepg);
insert into test values(84707,-29829.6982501,-19406.6221880,h);
insert into test values(84708,46124.5486897,-3778.2596502,ryxt);
insert into test values(84709,113051.3592324,-7969.9978971,uaclidx);
insert into test values(84710,288933.3278243,28761.8503787,eu);
insert into test values(84711,184176.8795105,7035.8556975,pxvojo);
insert into test values(84712,206602.7955355,18982.7834330,r);
insert into test values(84713,160795.5183606,-9702.1315094,btfz);
insert into test values(84714,165026.6547045,14557.0812346,mnkkdry);
insert into test values(84715,6059.3164589,-16168.2302838,opy);
insert into test values(84716,57575.6721115,6373.3539725,zkdvfc);
insert into test values(84717,51774.7423646,-24470.3913913,j);
insert into test values(84718,16668.3563566,-14064.1932685,lgoy);
insert into test values(84719,213232.8704572,6057.5911809,wabrhyir);
insert into test values(84720,229102.2861640,25661.1417722,gcg);
insert into test values(84721,189763.5861324,4149.4043668,jwmuij);
insert into test values(84722,229018.2566228,27655.8441399,tz);
insert into test values(84723,87590.6980947,-10107.7318356,dtexc);
insert into test values(84724,201790.6610087,2570.8599732,gvkqdmkb);
insert into test values(84725,60740.6890308,-14368.9094881,qpp);
insert into test values(84726,80169.1145024,2511.0261597,brcbexf);
insert into test values(84727,45914.2719100,-17476.6228396,ll);
insert into test values(84728,302293.4795567,34009.7185880,noneg);
insert into test values(84729,190356.3820552,-915.9145008,yisxgstt);
insert into test values(84730,33090.2207843,-26719.5097467,icfh);
insert into test values(84731,65853.8892411,-16670.3830451,lelaadp);
insert into test values(84732,254237.9935756,19254.5663221,vy);
insert into test values(84733,125590.2133148,-3733.0142493,favdb);
insert into test values(84734,257663.0707080,25497.4098251,i);
insert into test values(84735,214049.5646337,9064.7957327,sxoo);
insert into test values(84736,117827.4894875,5856.4476039,drtzdrq);
insert into test values(84737,217898.4334514,12504.7842065,ftz);
insert into test values(84738,83122.3628844,8366.1889031,qnmkfu);
insert into test values(84739,102835.5006745,-17954.7686417,a);
insert into test values(84740,69921.3180621,4702.1585809,ckxn);
insert into test values(84741,189418.2766984,7398.7727478,nekfzyaq);
insert into test values(84742,115937.5508203,14196.8045620,xgp);
insert into test values(84743,215315.7540322,6143.9858487,aavjbj);
insert into test values(84744,14309.3266883,-19697.5405268,k);
insert into test values(84745,92919.4531811,-12454.1881297,uwnuc);
insert into test values(84746,177983.9264995,3911.9898899,xzsedmca);
insert into test values(84747,272579.5756145,14304.5300572,hty);
insert into test values(84748,88708.6585650,5480.7038437,svdqwx);
insert into test values(84749,11234.2989207,-26980.3191698,up);
insert into test values(84750,307615.8865663,31661.4612813,erwty);
insert into test values(84751,166539.7060022,423.9885193,pmblysls);
insert into test values(84752,170525.9908291,15985.0832918,rgg);
insert into test values(84753,18647.3824275,-25371.5632196,ciuoadh);
insert into test values(84754,219553.9087729,9748.6730627,mc);
insert into test values(84755,130916.9222627,-6080.7429339,oeesb);
insert into test values(84756,308725.4533261,32013.3226593,z);
insert into test values(84757,267307.0813894,27832.1577441,jbxd);
insert into test values(84758,70621.4533074,-2843.9791342,mvcnvri);
insert into test values(84759,102784.5838405,6330.0781775,wx);
insert into test values(84760,108671.6790953,10359.3731709,grvyxu);
insert into test values(84761,153894.6332467,-11440.3060322,j);
insert into test values(84762,56885.8223648,-18239.2883649,tngc);
insert into test values(84763,56306.5800395,-22025.3359837,eqluzys);
insert into test values(84764,261392.3355322,1150.2234772,gky);
insert into test values(84765,240865.9001525,8137.2959680,qedxti);
insert into test values(84766,65367.2235022,-13183.7441333,b);
insert into test values(84767,237846.4930693,17545.3027203,daoi);
insert into test values(84768,154169.3248179,5253.1732611,ocbtvmuz);
insert into test values(84769,159327.1721541,2829.3493073,yxh);
insert into test values(84770,114258.8538801,7473.9997571,bzmewp);
insert into test values(84771,42898.0638731,5228.7477814,lt);
insert into test values(84772,-12139.7446877,-10834.7894272,vvfhy);
insert into test values(84773,142725.0623084,1765.1680422,ypkaqsdr);
insert into test values(84774,57274.8085313,4511.1662328,irp);
insert into test values(84775,-28545.0875655,-34072.2808550,tmddsdz);
insert into test values(84776,184870.2701743,242.8372408,vg);
insert into test values(84777,136243.6356900,-8428.4708121,fingt);
insert into test values(84778,131290.7857882,-1721.6030060,qctzugfb);
insert into test values(84779,254267.7111522,4890.2014382,segr);
insert into test values(84780,23424.5393819,-11544.0737013,dylkwja);
insert into test values(84781,68092.8566545,-3175.6925626,nb);
insert into test values(84782,25847.9054771,-4460.2920127,pvwnp);
insert into test values(84783,204953.9364709,-4925.8062721,a);
insert into test values(84784,110139.0638829,527.4699662,kroq);
insert into test values(84785,9100.3536572,-30725.9446826,ntujrxk);
insert into test values(84786,148142.2763356,-10323.6415876,xoz);
insert into test values(84787,266416.0462998,10130.6070356,himmti);
insert into test values(84788,116426.2458466,-6669.3299643,s);
insert into test values(84789,224810.0894375,-5396.2866902,uexx);
insert into test values(84790,130352.7878015,6593.0977907,fgkinmmy);
insert into test values(84791,46087.3212745,-8643.1300609,paq);
insert into test values(84792,139809.0281743,9467.3022880,rdvtop);
insert into test values(84793,27889.1997380,-8413.7734883,c);
insert into test values(84794,-6830.4446765,-13185.3051688,mzowq);
insert into test values(84795,118908.4225784,3105.0820691,pttoqsvq);
insert into test values(84796,269632.9080701,33248.7190164,zvy);
insert into test values(84797,272002.7717589,7244.1588589,jpdssd);
insert into test values(84798,150176.9523031,-9264.1900201,mk);
insert into test values(84799,141570.3505006,-10776.1982946,wmwdl);
insert into test values(84800,107476.1282345,-380.4183368,hgbnmgxa);
insert into test values(84801,-17558.6876083,-16490.8996560,jihg);
insert into test values(84802,-23770.2604979,-20245.0400829,ucuzojs);
insert into test values(84803,33410.1968025,-12681.2636028,ee);
insert into test values(84804,31174.7079674,-6808.0720109,gzfcp);
insert into test values(84805,256013.3293533,1588.7110179,r);
insert into test values(84806,163410.2766232,19296.5031409,bvxf);
insert into test values(84807,28190.5545922,2281.0540032,exdxjxc);
insert into test values(84808,241733.8302873,24048.8121906,or);
insert into test values(84809,-33110.8814127,-28023.4360877,ylvbli);
insert into test values(84810,167485.5780257,-154.8366249,b);
insert into test values(84811,278064.2525642,13370.6619369,ligm);
insert into test values(84812,13865.7573370,-16901.1979854,wklwnee);
insert into test values(84813,257926.9355429,20030.3490925,yez);
insert into test values(84814,165359.1889424,11460.6080911,igehop);
insert into test values(84815,78949.9435047,-1898.2885323,t);
insert into test values(84816,133933.9284463,9006.6876091,vdol);
insert into test values(84817,95093.9054620,4446.2882661,gxcdjsnh);
insert into test values(84818,89571.7213072,-19998.9619939,qzh);
insert into test values(84819,-27540.3793622,-30911.9481721,stmgkd);
insert into test values(84820,115493.7432043,-18769.9613472,dn);
insert into test values(84821,146897.0651145,-13123.9256012,nqfrl);
insert into test values(84822,83659.4626948,959.5049573,qkkcmypz);
insert into test values(84823,-12478.0499249,-18318.8727907,amq);
insert into test values(84824,254109.1568648,11201.9670083,kgdngjk);
insert into test values(84825,-1270.8779856,-22194.9592249,ni);
insert into test values(84826,36501.4716681,-9155.8375051,xcoqh);
insert into test values(84827,72217.3128315,-2527.2026120,iftjimqj);
insert into test values(84828,150355.3147261,-3648.3983399,kzgt);
insert into test values(84829,306079.0893290,33728.4049857,ubmmjxu);
insert into test values(84830,207048.2488925,14542.7348185,fv);
insert into test values(84831,184896.6581240,-6749.1778551,hpwpd);
insert into test values(84832,218537.1436505,6359.7327820,s);
insert into test values(84833,6228.5701714,-8009.4072966,cmpa);
insert into test values(84834,-33313.2307450,-25600.3853957,foutfev);
insert into test values(84835,144676.2864948,8556.4122842,piz);
insert into test values(84836,190909.3405569,13453.9157220,zknwgo);
insert into test values(84837,130009.4325097,4616.2006148,c);
insert into test values(84838,120897.9117073,-13934.8484074,mgxz);
insert into test values(84839,71278.0504413,5786.3203075,xblsjsxg);
insert into test values(84840,-23672.3575814,-31472.6518126,zdq);
insert into test values(84841,-1995.0158582,-28923.8731677,jxvvcd);
insert into test values(84842,41482.1622279,2872.8558849,u);
insert into test values(84843,218541.4732135,26240.2264821,wtoge);
insert into test values(84844,59844.9150287,2300.7338869,hntreyhy);
insert into test values(84845,199357.3927594,10356.1439493,rqz);
insert into test values(84846,196487.8939636,10567.4805805,tkecgj);
insert into test values(84847,-35954.7074006,-31693.2367094,em);
insert into test values(84848,41828.2122930,-11503.5939264,ogwfz);
insert into test values(84849,48400.6200576,-1187.2410317,ricyamii);
insert into test values(84850,203610.0025333,15118.6062087,bchq);
insert into test values(84851,258877.3619404,25027.4366103,lfubbxm);
insert into test values(84852,172354.3191776,5035.6292208,wz);
insert into test values(84853,190223.3598363,-9096.9057081,ytfmd);
insert into test values(84854,269596.6770174,12874.2684864,j);
insert into test values(84855,-6805.2969768,-30953.7608379,tpyp);
insert into test values(84856,244549.4751308,5844.4388525,vsdixdn);
insert into test values(84857,55586.7835438,1618.3484488,gm);
insert into test values(84858,216459.4857090,15447.2244654,qowlyo);
insert into test values(84859,181069.1288702,11130.7434253,t);
insert into test values(84860,174151.7304930,4832.0409194,dkgo);
insert into test values(84861,296525.5401682,28371.6337170,nemgbsp);
insert into test values(84862,188160.2367401,-2799.3858341,qhz);
insert into test values(84863,23553.6134055,-26925.3083988,abekcd);
insert into test values(84864,92544.0586112,9387.5590774,l);
insert into test values(84865,223844.4561483,23889.5697905,nxpvw);
insert into test values(84866,36031.1061715,3641.0939325,yrcfwyzx);
insert into test values(84867,86104.9707367,-1118.9991944,ith);
insert into test values(84868,222038.0535989,12560.7914391,konqyj);
